student_id,company_name,tech_skills_count,tech_skills_percentage,soft_skills_count,soft_skills_percentage,eligible,readiness_score,prediction
896,tcs,1,33.33,1,33.33,1,63.53,Medium
897,tcs,1,33.33,1,33.33,1,67.73,Medium
898,tcs,2,66.67,1,33.33,1,68.1,Medium
900,tcs,2,66.67,2,66.67,1,71.47,Medium
901,tcs,2,66.67,1,33.33,1,67.1,Medium
902,tcs,1,33.33,1,33.33,1,63.53,Medium
904,tcs,2,66.67,2,66.67,1,65.87,Medium
905,tcs,2,66.67,3,100.0,1,83.43,High
907,tcs,1,33.33,2,66.67,1,67.1,Medium
910,tcs,1,33.33,1,33.33,1,64.93,Medium
911,tcs,1,33.33,2,66.67,1,69.1,Medium
913,tcs,1,33.33,2,66.67,1,66.7,Medium
914,tcs,1,33.33,1,33.33,1,66.13,Medium
915,tcs,1,33.33,3,100.0,1,72.67,Medium
916,tcs,1,33.33,1,33.33,1,67.33,Medium
918,tcs,1,33.33,1,33.33,1,67.53,Medium
919,tcs,1,33.33,1,33.33,1,65.93,Medium
920,tcs,1,33.33,2,66.67,1,70.7,Medium
923,tcs,1,33.33,2,66.67,1,74.1,Medium
924,tcs,3,100.0,2,66.67,1,72.83,Medium
926,tcs,1,33.33,1,33.33,1,65.53,Medium
928,tcs,1,33.33,1,33.33,1,66.73,Medium
929,tcs,1,33.33,2,66.67,1,67.7,Medium
931,tcs,1,33.33,2,66.67,1,68.1,Medium
937,tcs,1,33.33,1,33.33,1,62.53,Medium
938,tcs,1,33.33,1,33.33,1,63.93,Medium
939,tcs,1,33.33,2,66.67,1,75.1,High
940,tcs,1,33.33,2,66.67,1,68.7,Medium
942,tcs,1,33.33,2,66.67,1,67.5,Medium
945,tcs,2,66.67,2,66.67,1,72.47,Medium
947,tcs,2,66.67,2,66.67,1,78.27,High
948,tcs,1,33.33,2,66.67,1,67.9,Medium
949,tcs,1,33.33,1,33.33,1,68.33,Medium
952,tcs,1,33.33,1,33.33,1,63.33,Medium
953,tcs,1,33.33,2,66.67,1,73.5,Medium
955,tcs,1,33.33,2,66.67,1,67.5,Medium
958,tcs,1,33.33,2,66.67,1,71.1,Medium
959,tcs,1,33.33,2,66.67,1,68.9,Medium
963,tcs,1,33.33,1,33.33,1,61.33,Medium
964,tcs,1,33.33,2,66.67,1,69.3,Medium
965,tcs,1,33.33,2,66.67,1,64.5,Medium
966,tcs,1,33.33,1,33.33,1,68.33,Medium
969,tcs,1,33.33,1,33.33,1,67.73,Medium
970,tcs,1,33.33,1,33.33,1,60.13,Medium
971,tcs,2,66.67,1,33.33,1,72.3,Medium
972,tcs,1,33.33,1,33.33,1,60.93,Medium
973,tcs,2,66.67,2,66.67,1,70.27,Medium
975,tcs,1,33.33,2,66.67,1,70.5,Medium
978,tcs,1,33.33,1,33.33,1,65.33,Medium
981,tcs,2,66.67,2,66.67,1,71.67,Medium
982,tcs,1,33.33,2,66.67,1,69.7,Medium
983,tcs,1,33.33,1,33.33,1,67.13,Medium
985,tcs,1,33.33,1,33.33,1,66.93,Medium
986,tcs,2,66.67,1,33.33,1,73.1,Medium
987,tcs,2,66.67,3,100.0,1,76.63,High
988,tcs,1,33.33,2,66.67,1,66.1,Medium
992,tcs,1,33.33,2,66.67,1,68.9,Medium
995,tcs,1,33.33,2,66.67,1,68.9,Medium
998,tcs,2,66.67,3,100.0,1,81.43,High
999,tcs,1,33.33,1,33.33,1,63.13,Medium
1001,tcs,1,33.33,2,66.67,1,74.1,Medium
1004,tcs,1,33.33,2,66.67,1,66.5,Medium
1005,tcs,1,33.33,1,33.33,1,68.93,Medium
1009,tcs,1,33.33,2,66.67,1,71.3,Medium
1013,tcs,2,66.67,1,33.33,1,69.1,Medium
1016,tcs,1,33.33,2,66.67,1,68.7,Medium
1018,tcs,1,33.33,1,33.33,1,70.73,Medium
1019,tcs,2,66.67,2,66.67,1,69.67,Medium
1020,tcs,1,33.33,2,66.67,1,72.5,Medium
1021,tcs,1,33.33,2,66.67,1,77.1,High
1024,tcs,1,33.33,1,33.33,1,65.13,Medium
1025,tcs,1,33.33,2,66.67,1,72.3,Medium
1027,tcs,1,33.33,1,33.33,1,63.73,Medium
1034,tcs,1,33.33,1,33.33,1,63.13,Medium
1035,tcs,1,33.33,2,66.67,1,67.5,Medium
1036,tcs,2,66.67,2,66.67,1,72.07,Medium
1038,tcs,2,66.67,1,33.33,1,62.9,Medium
1039,tcs,1,33.33,1,33.33,1,67.93,Medium
1040,tcs,2,66.67,2,66.67,1,74.67,Medium
1044,tcs,1,33.33,1,33.33,1,68.53,Medium
1046,tcs,2,66.67,2,66.67,1,78.47,High
1049,tcs,1,33.33,1,33.33,1,63.53,Medium
1052,tcs,1,33.33,2,66.67,1,63.9,Medium
1053,tcs,2,66.67,2,66.67,1,70.27,Medium
1054,tcs,1,33.33,1,33.33,1,66.13,Medium
1055,tcs,1,33.33,1,33.33,1,63.53,Medium
1056,tcs,2,66.67,2,66.67,1,72.07,Medium
1058,tcs,2,66.67,1,33.33,1,63.5,Medium
1059,tcs,1,33.33,2,66.67,1,71.3,Medium
1062,tcs,1,33.33,2,66.67,1,72.9,Medium
1063,tcs,1,33.33,2,66.67,1,69.1,Medium
1067,tcs,2,66.67,1,33.33,1,69.1,Medium
1068,tcs,1,33.33,2,66.67,1,69.5,Medium
1070,tcs,1,33.33,1,33.33,1,63.13,Medium
1071,tcs,1,33.33,2,66.67,1,72.7,Medium
1072,tcs,1,33.33,2,66.67,1,69.3,Medium
1073,tcs,1,33.33,2,66.67,1,68.7,Medium
1075,tcs,2,66.67,1,33.33,1,64.7,Medium
1078,tcs,1,33.33,1,33.33,1,65.13,Medium
1079,tcs,1,33.33,1,33.33,1,66.93,Medium
1080,tcs,2,66.67,1,33.33,1,69.3,Medium
1081,tcs,1,33.33,2,66.67,1,67.3,Medium
1082,tcs,1,33.33,2,66.67,1,71.5,Medium
1083,tcs,1,33.33,2,66.67,1,65.7,Medium
1084,tcs,1,33.33,3,100.0,1,74.87,Medium
1085,tcs,1,33.33,2,66.67,1,65.3,Medium
1086,tcs,1,33.33,1,33.33,1,62.93,Medium
1088,tcs,2,66.67,2,66.67,1,74.07,Medium
1089,tcs,1,33.33,2,66.67,1,75.5,High
1090,tcs,2,66.67,1,33.33,1,63.7,Medium
1091,tcs,1,33.33,2,66.67,1,69.9,Medium
1092,tcs,2,66.67,2,66.67,1,68.47,Medium
1094,tcs,1,33.33,2,66.67,1,73.5,Medium
1097,tcs,1,33.33,1,33.33,1,61.73,Medium
1099,tcs,1,33.33,2,66.67,1,67.7,Medium
1100,tcs,1,33.33,1,33.33,1,66.53,Medium
1102,tcs,1,33.33,2,66.67,1,74.9,Medium
1104,tcs,1,33.33,2,66.67,1,64.3,Medium
1105,tcs,2,66.67,1,33.33,1,66.5,Medium
1109,tcs,1,33.33,1,33.33,1,66.33,Medium
1110,tcs,1,33.33,1,33.33,1,60.93,Medium
1112,tcs,1,33.33,2,66.67,1,66.5,Medium
1113,tcs,1,33.33,1,33.33,1,65.33,Medium
1114,tcs,1,33.33,2,66.67,1,64.9,Medium
1116,tcs,2,66.67,1,33.33,1,67.5,Medium
1118,tcs,1,33.33,1,33.33,1,64.33,Medium
1120,tcs,1,33.33,2,66.67,1,67.9,Medium
1123,tcs,1,33.33,2,66.67,1,65.1,Medium
1125,tcs,1,33.33,2,66.67,1,61.5,Medium
1127,tcs,1,33.33,1,33.33,1,62.93,Medium
1133,tcs,2,66.67,2,66.67,1,77.27,High
1134,tcs,2,66.67,1,33.33,1,69.1,Medium
1135,tcs,1,33.33,1,33.33,1,63.33,Medium
1138,tcs,1,33.33,3,100.0,1,71.87,Medium
1139,tcs,2,66.67,3,100.0,1,77.63,High
1141,tcs,1,33.33,1,33.33,1,64.53,Medium
1145,tcs,1,33.33,2,66.67,1,67.9,Medium
1146,tcs,1,33.33,1,33.33,1,62.73,Medium
1147,tcs,1,33.33,2,66.67,1,69.5,Medium
1149,tcs,1,33.33,2,66.67,1,67.5,Medium
1150,tcs,2,66.67,1,33.33,1,71.1,Medium
1151,tcs,2,66.67,2,66.67,1,72.47,Medium
1154,tcs,1,33.33,1,33.33,1,71.73,Medium
1155,tcs,1,33.33,2,66.67,1,69.3,Medium
1157,tcs,1,33.33,2,66.67,1,71.1,Medium
1159,tcs,1,33.33,2,66.67,1,70.5,Medium
1162,tcs,1,33.33,2,66.67,1,70.3,Medium
1163,tcs,1,33.33,3,100.0,1,80.67,High
1165,tcs,2,66.67,1,33.33,1,71.5,Medium
1170,tcs,2,66.67,2,66.67,1,73.07,Medium
1171,tcs,2,66.67,1,33.33,1,67.3,Medium
1172,tcs,1,33.33,2,66.67,1,68.7,Medium
1175,tcs,1,33.33,1,33.33,1,62.13,Medium
1177,tcs,1,33.33,1,33.33,1,63.13,Medium
1180,tcs,1,33.33,1,33.33,1,64.13,Medium
1182,tcs,2,66.67,2,66.67,1,74.87,Medium
1183,tcs,1,33.33,1,33.33,1,64.53,Medium
1187,tcs,1,33.33,1,33.33,1,65.13,Medium
1190,tcs,2,66.67,3,100.0,1,76.03,High
1192,tcs,1,33.33,2,66.67,1,66.7,Medium
1197,tcs,2,66.67,2,66.67,1,72.47,Medium
1202,tcs,1,33.33,2,66.67,1,63.9,Medium
1204,tcs,1,33.33,1,33.33,1,63.53,Medium
1208,tcs,1,33.33,2,66.67,1,68.7,Medium
1210,tcs,1,33.33,1,33.33,1,63.93,Medium
1211,tcs,1,33.33,2,66.67,1,76.5,High
1215,tcs,1,33.33,2,66.67,1,69.7,Medium
1218,tcs,2,66.67,2,66.67,1,70.87,Medium
1219,tcs,1,33.33,2,66.67,1,69.7,Medium
1222,tcs,1,33.33,2,66.67,1,70.5,Medium
1227,tcs,1,33.33,1,33.33,1,63.93,Medium
1229,tcs,1,33.33,1,33.33,1,62.93,Medium
1230,tcs,1,33.33,2,66.67,1,71.1,Medium
1231,tcs,1,33.33,2,66.67,1,67.5,Medium
1233,tcs,1,33.33,2,66.67,1,65.9,Medium
1235,tcs,1,33.33,1,33.33,1,63.93,Medium
1238,tcs,2,66.67,1,33.33,1,67.5,Medium
1239,tcs,1,33.33,3,100.0,1,73.47,Medium
1240,tcs,1,33.33,2,66.67,1,67.3,Medium
1241,tcs,1,33.33,1,33.33,1,65.73,Medium
1242,tcs,1,33.33,1,33.33,1,67.33,Medium
1244,tcs,2,66.67,2,66.67,1,74.27,Medium
1246,tcs,1,33.33,2,66.67,1,71.5,Medium
1249,tcs,1,33.33,1,33.33,1,65.13,Medium
1250,tcs,1,33.33,1,33.33,1,64.33,Medium
1252,tcs,2,66.67,2,66.67,1,75.27,High
1253,tcs,1,33.33,1,33.33,1,66.53,Medium
1254,tcs,1,33.33,2,66.67,1,63.9,Medium
1256,tcs,1,33.33,2,66.67,1,72.1,Medium
1257,tcs,1,33.33,2,66.67,1,66.1,Medium
1258,tcs,1,33.33,1,33.33,1,60.93,Medium
1259,tcs,1,33.33,2,66.67,1,67.1,Medium
1261,tcs,2,66.67,2,66.67,1,75.07,High
1262,tcs,1,33.33,2,66.67,1,66.3,Medium
1263,tcs,1,33.33,1,33.33,1,64.93,Medium
1266,tcs,1,33.33,1,33.33,1,65.73,Medium
1269,tcs,1,33.33,2,66.67,1,69.5,Medium
1270,tcs,2,66.67,1,33.33,1,70.9,Medium
1271,tcs,1,33.33,1,33.33,1,64.13,Medium
1274,tcs,1,33.33,2,66.67,1,69.9,Medium
1275,tcs,2,66.67,2,66.67,1,76.47,High
1277,tcs,1,33.33,1,33.33,1,68.93,Medium
1278,tcs,1,33.33,2,66.67,1,71.1,Medium
1279,tcs,1,33.33,2,66.67,1,67.5,Medium
1280,tcs,1,33.33,2,66.67,1,63.1,Medium
1283,tcs,1,33.33,2,66.67,1,65.1,Medium
1284,tcs,1,33.33,2,66.67,1,65.3,Medium
1285,tcs,2,66.67,1,33.33,1,63.1,Medium
1286,tcs,1,33.33,2,66.67,1,64.7,Medium
1287,tcs,1,33.33,2,66.67,1,70.3,Medium
1288,tcs,1,33.33,2,66.67,1,67.7,Medium
1289,tcs,1,33.33,1,33.33,1,68.13,Medium
1291,tcs,2,66.67,2,66.67,1,72.67,Medium
1292,tcs,1,33.33,1,33.33,1,69.73,Medium
1294,tcs,2,66.67,1,33.33,1,66.1,Medium
1295,tcs,2,66.67,2,66.67,1,67.87,Medium
1296,tcs,1,33.33,2,66.67,1,74.3,Medium
1299,tcs,1,33.33,2,66.67,1,69.1,Medium
1300,tcs,1,33.33,2,66.67,1,62.3,Medium
1301,tcs,2,66.67,2,66.67,1,69.67,Medium
1302,tcs,2,66.67,2,66.67,1,77.47,High
1303,tcs,1,33.33,1,33.33,1,66.53,Medium
1304,tcs,1,33.33,1,33.33,1,63.13,Medium
1309,tcs,1,33.33,1,33.33,1,61.53,Medium
1310,tcs,1,33.33,2,66.67,1,63.3,Medium
1312,tcs,2,66.67,3,100.0,1,80.03,High
1313,tcs,1,33.33,2,66.67,1,71.5,Medium
1314,tcs,1,33.33,2,66.67,1,64.3,Medium
1315,tcs,1,33.33,1,33.33,1,63.53,Medium
1316,tcs,1,33.33,1,33.33,1,65.93,Medium
1318,tcs,1,33.33,2,66.67,1,68.7,Medium
1319,tcs,1,33.33,2,66.67,1,69.1,Medium
1320,tcs,1,33.33,2,66.67,1,72.5,Medium
1321,tcs,1,33.33,2,66.67,1,67.5,Medium
1322,tcs,2,66.67,2,66.67,1,74.47,Medium
1324,tcs,2,66.67,2,66.67,1,70.27,Medium
1326,tcs,1,33.33,1,33.33,1,66.73,Medium
1328,tcs,1,33.33,1,33.33,1,64.53,Medium
1330,tcs,1,33.33,1,33.33,1,68.93,Medium
1331,tcs,1,33.33,2,66.67,1,68.5,Medium
1333,tcs,1,33.33,2,66.67,1,72.3,Medium
1334,tcs,1,33.33,2,66.67,1,66.5,Medium
1337,tcs,1,33.33,1,33.33,1,64.33,Medium
1338,tcs,1,33.33,2,66.67,1,68.1,Medium
1340,tcs,1,33.33,2,66.67,1,67.9,Medium
1341,tcs,1,33.33,3,100.0,1,74.67,Medium
1342,tcs,2,66.67,2,66.67,1,70.27,Medium
1343,tcs,1,33.33,2,66.67,1,73.5,Medium
1344,tcs,1,33.33,2,66.67,1,67.7,Medium
1345,tcs,1,33.33,1,33.33,1,66.13,Medium
1347,tcs,1,33.33,2,66.67,1,67.7,Medium
1348,tcs,1,33.33,1,33.33,1,68.13,Medium
1351,tcs,1,33.33,1,33.33,1,67.53,Medium
1352,tcs,1,33.33,2,66.67,1,63.7,Medium
1355,tcs,1,33.33,1,33.33,1,63.33,Medium
1357,tcs,1,33.33,1,33.33,1,62.93,Medium
1358,tcs,1,33.33,2,66.67,1,68.3,Medium
1360,tcs,1,33.33,1,33.33,1,60.13,Medium
1361,tcs,1,33.33,1,33.33,1,62.33,Medium
1365,tcs,1,33.33,1,33.33,1,63.53,Medium
1366,tcs,1,33.33,2,66.67,1,67.3,Medium
1368,tcs,1,33.33,1,33.33,1,65.53,Medium
1369,tcs,3,100.0,2,66.67,1,73.63,Medium
1370,tcs,1,33.33,2,66.67,1,67.3,Medium
1371,tcs,1,33.33,2,66.67,1,66.5,Medium
1372,tcs,1,33.33,2,66.67,1,68.9,Medium
1375,tcs,1,33.33,2,66.67,1,69.3,Medium
1376,tcs,1,33.33,3,100.0,1,69.47,Medium
1377,tcs,1,33.33,1,33.33,1,66.93,Medium
1382,tcs,1,33.33,1,33.33,1,63.13,Medium
1383,tcs,1,33.33,2,66.67,1,76.5,High
1386,tcs,2,66.67,1,33.33,1,70.7,Medium
1387,tcs,1,33.33,1,33.33,1,64.93,Medium
1388,tcs,1,33.33,1,33.33,1,61.73,Medium
1389,tcs,1,33.33,1,33.33,1,64.33,Medium
1391,tcs,1,33.33,2,66.67,1,69.7,Medium
1393,tcs,1,33.33,1,33.33,1,60.93,Medium
1395,tcs,1,33.33,2,66.67,1,71.7,Medium
1396,tcs,1,33.33,2,66.67,1,71.7,Medium
1402,tcs,1,33.33,1,33.33,1,68.73,Medium
1404,tcs,1,33.33,2,66.67,1,67.5,Medium
1405,tcs,1,33.33,2,66.67,1,65.1,Medium
1407,tcs,1,33.33,1,33.33,1,65.93,Medium
1408,tcs,1,33.33,2,66.67,1,67.1,Medium
1409,tcs,1,33.33,1,33.33,1,63.53,Medium
1410,tcs,1,33.33,2,66.67,1,66.3,Medium
1417,tcs,1,33.33,1,33.33,1,63.93,Medium
1420,tcs,1,33.33,1,33.33,1,64.53,Medium
1421,tcs,2,66.67,1,33.33,1,67.5,Medium
1422,tcs,1,33.33,2,66.67,1,71.5,Medium
1423,tcs,1,33.33,1,33.33,1,66.53,Medium
1425,tcs,2,66.67,1,33.33,1,68.9,Medium
1428,tcs,1,33.33,2,66.67,1,72.3,Medium
1429,tcs,2,66.67,2,66.67,1,73.87,Medium
1430,tcs,2,66.67,3,100.0,1,79.23,High
1431,tcs,2,66.67,2,66.67,1,78.87,High
1433,tcs,1,33.33,2,66.67,1,62.3,Medium
1434,tcs,1,33.33,1,33.33,1,63.33,Medium
1436,tcs,1,33.33,2,66.67,1,67.9,Medium
1437,tcs,1,33.33,1,33.33,1,61.13,Medium
1439,tcs,2,66.67,2,66.67,1,74.27,Medium
1440,tcs,1,33.33,3,100.0,1,73.47,Medium
1441,tcs,1,33.33,1,33.33,1,64.73,Medium
1443,tcs,1,33.33,3,100.0,1,76.87,High
1444,tcs,1,33.33,2,66.67,1,70.7,Medium
1445,tcs,1,33.33,2,66.67,1,70.3,Medium
1447,tcs,1,33.33,2,66.67,1,65.5,Medium
1448,tcs,1,33.33,1,33.33,1,66.93,Medium
1449,tcs,1,33.33,2,66.67,1,70.9,Medium
1453,tcs,1,33.33,1,33.33,1,60.73,Medium
1456,tcs,1,33.33,1,33.33,1,63.73,Medium
1458,tcs,1,33.33,2,66.67,1,69.5,Medium
1460,tcs,2,66.67,1,33.33,1,76.1,High
1462,tcs,1,33.33,2,66.67,1,72.1,Medium
1463,tcs,2,66.67,1,33.33,1,74.3,Medium
1464,tcs,1,33.33,2,66.67,1,66.3,Medium
1466,tcs,1,33.33,2,66.67,1,65.9,Medium
1468,tcs,1,33.33,2,66.67,1,67.1,Medium
1469,tcs,1,33.33,1,33.33,1,63.93,Medium
1470,tcs,2,66.67,2,66.67,1,71.07,Medium
1471,tcs,1,33.33,2,66.67,1,62.9,Medium
1472,tcs,1,33.33,1,33.33,1,63.13,Medium
1474,tcs,1,33.33,1,33.33,1,65.73,Medium
1478,tcs,2,66.67,2,66.67,1,71.87,Medium
1479,tcs,1,33.33,2,66.67,1,73.3,Medium
1481,tcs,1,33.33,1,33.33,1,67.53,Medium
1482,tcs,1,33.33,2,66.67,1,67.7,Medium
1483,tcs,1,33.33,2,66.67,1,71.3,Medium
1486,tcs,1,33.33,2,66.67,1,65.3,Medium
1488,tcs,1,33.33,2,66.67,1,65.9,Medium
1490,tcs,1,33.33,2,66.67,1,71.1,Medium
1492,tcs,1,33.33,2,66.67,1,68.3,Medium
1494,tcs,1,33.33,1,33.33,1,66.53,Medium
1496,tcs,1,33.33,3,100.0,1,73.07,Medium
1500,tcs,2,66.67,1,33.33,1,69.9,Medium
1502,tcs,2,66.67,2,66.67,1,73.27,Medium
1503,tcs,2,66.67,1,33.33,1,64.9,Medium
1505,tcs,1,33.33,2,66.67,1,69.7,Medium
1512,tcs,1,33.33,1,33.33,1,68.73,Medium
1514,tcs,1,33.33,2,66.67,1,69.3,Medium
1515,tcs,1,33.33,1,33.33,1,63.33,Medium
1517,tcs,1,33.33,2,66.67,1,67.7,Medium
1518,tcs,1,33.33,2,66.67,1,73.1,Medium
1519,tcs,1,33.33,3,100.0,1,74.07,Medium
1521,tcs,1,33.33,1,33.33,1,67.33,Medium
1522,tcs,1,33.33,2,66.67,1,69.7,Medium
1523,tcs,2,66.67,1,33.33,1,66.9,Medium
1525,tcs,1,33.33,3,100.0,1,74.87,Medium
1526,tcs,1,33.33,2,66.67,1,70.3,Medium
1529,tcs,2,66.67,3,100.0,1,75.63,High
1532,tcs,1,33.33,1,33.33,1,64.93,Medium
1533,tcs,2,66.67,2,66.67,1,70.47,Medium
1534,tcs,1,33.33,1,33.33,1,64.33,Medium
1536,tcs,2,66.67,2,66.67,1,68.27,Medium
1538,tcs,1,33.33,1,33.33,1,65.73,Medium
1539,tcs,1,33.33,1,33.33,1,65.53,Medium
1540,tcs,2,66.67,2,66.67,1,67.47,Medium
1543,tcs,2,66.67,1,33.33,1,69.7,Medium
1544,tcs,1,33.33,2,66.67,1,68.3,Medium
1545,tcs,1,33.33,1,33.33,1,68.13,Medium
1546,tcs,1,33.33,1,33.33,1,64.53,Medium
1548,tcs,1,33.33,2,66.67,1,71.9,Medium
1549,tcs,1,33.33,2,66.67,1,68.5,Medium
1551,tcs,2,66.67,2,66.67,1,72.87,Medium
1552,tcs,1,33.33,2,66.67,1,70.3,Medium
1553,tcs,1,33.33,2,66.67,1,66.9,Medium
1554,tcs,1,33.33,2,66.67,1,69.9,Medium
1555,tcs,2,66.67,1,33.33,1,64.9,Medium
1556,tcs,1,33.33,1,33.33,1,65.53,Medium
1557,tcs,1,33.33,2,66.67,1,71.1,Medium
1560,tcs,1,33.33,2,66.67,1,63.3,Medium
1561,tcs,1,33.33,2,66.67,1,68.5,Medium
1563,tcs,1,33.33,3,100.0,1,72.87,Medium
1564,tcs,1,33.33,2,66.67,1,66.9,Medium
1566,tcs,1,33.33,2,66.67,1,67.3,Medium
1567,tcs,1,33.33,2,66.67,1,72.3,Medium
1568,tcs,1,33.33,3,100.0,1,75.07,High
1569,tcs,1,33.33,2,66.67,1,70.3,Medium
1571,tcs,1,33.33,1,33.33,1,68.93,Medium
1577,tcs,2,66.67,2,66.67,1,64.87,Medium
1579,tcs,2,66.67,1,33.33,1,66.9,Medium
1580,tcs,1,33.33,2,66.67,1,68.5,Medium
1582,tcs,1,33.33,3,100.0,1,76.07,High
1584,tcs,1,33.33,1,33.33,1,68.53,Medium
1589,tcs,1,33.33,1,33.33,1,69.73,Medium
1592,tcs,2,66.67,2,66.67,1,71.27,Medium
1593,tcs,3,100.0,1,33.33,1,72.07,Medium
1596,tcs,2,66.67,1,33.33,1,69.1,Medium
1598,tcs,1,33.33,2,66.67,1,66.3,Medium
1599,tcs,1,33.33,2,66.67,1,66.9,Medium
1602,tcs,1,33.33,2,66.67,1,66.5,Medium
1603,tcs,1,33.33,3,100.0,1,70.67,Medium
1604,tcs,1,33.33,1,33.33,1,64.73,Medium
1605,tcs,1,33.33,2,66.67,1,71.5,Medium
1606,tcs,1,33.33,2,66.67,1,72.5,Medium
1607,tcs,1,33.33,1,33.33,1,64.93,Medium
1609,tcs,1,33.33,2,66.67,1,70.3,Medium
1611,tcs,1,33.33,2,66.67,1,69.5,Medium
1613,tcs,1,33.33,2,66.67,1,69.1,Medium
1614,tcs,1,33.33,1,33.33,1,62.73,Medium
1616,tcs,1,33.33,2,66.67,1,69.1,Medium
1617,tcs,1,33.33,2,66.67,1,73.7,Medium
1618,tcs,2,66.67,2,66.67,1,74.87,Medium
1620,tcs,1,33.33,1,33.33,1,64.33,Medium
1621,tcs,1,33.33,2,66.67,1,69.1,Medium
1622,tcs,2,66.67,2,66.67,1,71.27,Medium
1625,tcs,1,33.33,1,33.33,1,65.93,Medium
1626,tcs,2,66.67,2,66.67,1,74.27,Medium
1627,tcs,1,33.33,2,66.67,1,73.3,Medium
1630,tcs,1,33.33,2,66.67,1,71.9,Medium
1632,tcs,1,33.33,2,66.67,1,69.3,Medium
1636,tcs,1,33.33,2,66.67,1,69.3,Medium
1637,tcs,1,33.33,2,66.67,1,65.7,Medium
1638,tcs,1,33.33,1,33.33,1,61.13,Medium
1639,tcs,1,33.33,1,33.33,1,66.93,Medium
1640,tcs,1,33.33,2,66.67,1,70.9,Medium
1641,tcs,1,33.33,1,33.33,1,63.93,Medium
1643,tcs,1,33.33,2,66.67,1,67.1,Medium
1644,tcs,1,33.33,1,33.33,1,62.53,Medium
1645,tcs,1,33.33,2,66.67,1,66.7,Medium
1648,tcs,2,66.67,1,33.33,1,67.1,Medium
1657,tcs,1,33.33,1,33.33,1,63.13,Medium
1659,tcs,1,33.33,2,66.67,1,67.3,Medium
1660,tcs,2,66.67,2,66.67,1,76.07,High
1661,tcs,1,33.33,2,66.67,1,65.3,Medium
1663,tcs,1,33.33,3,100.0,1,72.47,Medium
1667,tcs,1,33.33,2,66.67,1,72.3,Medium
1668,tcs,1,33.33,2,66.67,1,67.7,Medium
1670,tcs,1,33.33,2,66.67,1,72.1,Medium
1671,tcs,1,33.33,2,66.67,1,74.1,Medium
1673,tcs,1,33.33,2,66.67,1,74.3,Medium
1674,tcs,1,33.33,1,33.33,1,66.73,Medium
1675,tcs,1,33.33,2,66.67,1,66.7,Medium
1679,tcs,2,66.67,2,66.67,1,74.47,Medium
1680,tcs,1,33.33,1,33.33,1,62.33,Medium
1681,tcs,1,33.33,2,66.67,1,69.1,Medium
1683,tcs,1,33.33,1,33.33,1,66.93,Medium
1684,tcs,2,66.67,1,33.33,1,68.1,Medium
1685,tcs,1,33.33,2,66.67,1,74.3,Medium
1687,tcs,2,66.67,2,66.67,1,72.87,Medium
1688,tcs,1,33.33,2,66.67,1,67.7,Medium
1694,tcs,1,33.33,1,33.33,1,62.13,Medium
1695,tcs,1,33.33,2,66.67,1,72.9,Medium
1698,tcs,1,33.33,1,33.33,1,64.33,Medium
1700,tcs,1,33.33,1,33.33,1,66.13,Medium
1701,tcs,2,66.67,2,66.67,1,72.27,Medium
1702,tcs,1,33.33,1,33.33,1,63.33,Medium
1704,tcs,1,33.33,1,33.33,1,63.93,Medium
1706,tcs,1,33.33,2,66.67,1,66.9,Medium
1708,tcs,1,33.33,1,33.33,1,70.33,Medium
1710,tcs,1,33.33,2,66.67,1,76.3,High
1714,tcs,1,33.33,2,66.67,1,72.9,Medium
1715,tcs,1,33.33,1,33.33,1,67.33,Medium
1716,tcs,1,33.33,2,66.67,1,71.5,Medium
1717,tcs,2,66.67,1,33.33,1,73.7,Medium
1718,tcs,2,66.67,1,33.33,1,68.1,Medium
1719,tcs,1,33.33,1,33.33,1,61.13,Medium
1721,tcs,2,66.67,2,66.67,1,75.87,High
1722,tcs,1,33.33,1,33.33,1,66.73,Medium
1723,tcs,2,66.67,2,66.67,1,66.47,Medium
1724,tcs,2,66.67,2,66.67,1,71.27,Medium
1725,tcs,1,33.33,3,100.0,1,72.07,Medium
1726,tcs,1,33.33,1,33.33,1,64.33,Medium
1733,tcs,1,33.33,2,66.67,1,68.7,Medium
1734,tcs,1,33.33,2,66.67,1,70.3,Medium
1735,tcs,1,33.33,2,66.67,1,71.7,Medium
1738,tcs,1,33.33,2,66.67,1,68.1,Medium
1741,tcs,1,33.33,1,33.33,1,67.13,Medium
1743,tcs,1,33.33,1,33.33,1,65.73,Medium
1744,tcs,1,33.33,2,66.67,1,64.7,Medium
1745,tcs,1,33.33,1,33.33,1,69.73,Medium
1748,tcs,2,66.67,1,33.33,1,65.1,Medium
1750,tcs,1,33.33,1,33.33,1,66.53,Medium
1751,tcs,1,33.33,1,33.33,1,62.13,Medium
1752,tcs,1,33.33,1,33.33,1,66.93,Medium
1753,tcs,1,33.33,1,33.33,1,64.73,Medium
1754,tcs,1,33.33,1,33.33,1,64.53,Medium
1756,tcs,1,33.33,2,66.67,1,71.7,Medium
1757,tcs,2,66.67,1,33.33,1,69.7,Medium
1760,tcs,2,66.67,1,33.33,1,67.1,Medium
1762,tcs,1,33.33,1,33.33,1,63.73,Medium
1764,tcs,1,33.33,2,66.67,1,71.9,Medium
1767,tcs,1,33.33,2,66.67,1,69.3,Medium
1768,tcs,2,66.67,2,66.67,1,65.47,Medium
